region,division,department,team,employee_id,role,salary_usd,bonus_usd,performance_score,tasks_completed
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_4,Region_4_Div_3_Dept_4_Team_8,E014078,Engineer,66273.65,4775.21,3.64,124
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_4,Region_4_Div_3_Dept_4_Team_8,E014079,Analyst,59416.93,2722.8,2.84,80
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_4,Region_4_Div_3_Dept_4_Team_8,E014080,Engineer,72168.45,4162.93,3.44,109
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_1,E014081,Engineer,28480.01,4087.41,2.87,34
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_1,E014082,Engineer,20048.8,3665.01,4.05,74
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_1,E014083,Analyst,19257.77,3492.07,4.31,39
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_1,E014084,Engineer,23438.35,2973.17,3.35,67
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_1,E014085,Manager,35113.88,4645.12,4.44,57
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_1,E014086,Engineer,23863.74,2718.76,3.32,71
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_1,E014087,Lead,35436.11,3327.57,3.12,38
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_1,E014088,Analyst,25356.74,3521.89,4.23,62
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_1,E014089,Analyst,20800.93,3241.17,4.08,67
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_1,E014090,Manager,26225.78,4084.71,3.03,67
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_1,E014091,Engineer,26256.1,1664.87,3.36,64
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_1,E014092,Engineer,28245.1,2569.08,4.36,83
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_1,E014093,Engineer,21020.85,2942.04,4.38,42
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_1,E014094,Associate,14355.11,3848.7,3.86,67
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_1,E014095,Engineer,25582.61,4474.69,4.19,92
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_1,E014096,Analyst,25970.86,3622.98,2.71,86
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_1,E014097,Analyst,23723.83,2225.1,4.46,54
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_1,E014098,Analyst,28587.89,4116.07,4.07,61
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_1,E014099,Analyst,25752.98,2533.63,4.82,82
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_1,E014100,Associate,20286.18,1954.98,2.86,59
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_2,E014101,Analyst,69247.9,11914.63,4.48,147
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_2,E014102,Engineer,68101.05,15431.7,4.57,91
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_2,E014103,Engineer,66280.32,13705.27,4.96,113
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_2,E014104,Associate,49756.6,10177.77,4.08,107
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_2,E014105,Associate,56682.93,11211.66,4.46,88
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_2,E014106,Analyst,65538.12,12676.0,4.84,106
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_2,E014107,Engineer,67262.11,13797.7,4.33,128
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_2,E014108,Associate,57435.87,10874.0,4.52,97
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_2,E014109,Manager,81299.16,16504.27,3.65,134
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_2,E014110,Engineer,71016.75,14474.52,4.0,117
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_2,E014111,Manager,81559.99,17338.85,4.04,103
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_2,E014112,Lead,91933.41,19728.72,4.26,126
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_2,E014113,Lead,96677.9,18743.92,4.2,138
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_2,E014114,Lead,95179.77,18241.43,2.97,128
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_2,E014115,Engineer,71816.54,14403.86,4.29,126
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_2,E014116,Engineer,69591.58,14289.43,3.57,113
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_2,E014117,Engineer,65134.22,14100.57,4.76,105
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_2,E014118,Engineer,70109.18,14681.51,3.57,114
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_2,E014119,Associate,52637.97,11165.3,4.26,134
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_2,E014120,Lead,94076.07,18543.05,4.39,128
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_3,E014121,Analyst,50425.24,11056.8,2.78,81
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_3,E014122,Analyst,50704.5,10221.46,4.29,79
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_3,E014123,Analyst,54042.65,10094.55,4.83,115
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_3,E014124,Engineer,59043.13,11014.63,3.23,113
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_3,E014125,Manager,68914.88,14267.4,3.43,81
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_3,E014126,Engineer,64376.45,11688.14,3.96,92
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_3,E014127,Associate,46832.33,8238.13,4.5,82
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_3,E014128,Associate,46550.61,8288.5,3.88,103
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_3,E014129,Analyst,54984.71,9657.77,4.66,90
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_3,E014130,Engineer,63053.7,11260.79,3.7,88
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_3,E014131,Engineer,58880.7,11861.79,2.71,84
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_3,E014132,Engineer,61978.97,11901.08,4.83,73
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_3,E014133,Manager,67812.14,13085.45,4.92,129
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_3,E014134,Engineer,59016.28,12617.07,3.54,72
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_3,E014135,Associate,39616.2,9463.58,3.87,116
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_3,E014136,Analyst,52744.76,9911.38,2.88,49
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_3,E014137,Manager,66377.33,14700.18,3.79,81
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_3,E014138,Manager,73011.28,14471.73,3.94,97
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_3,E014139,Manager,70413.43,12726.05,3.59,80
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_3,E014140,Lead,74245.43,14647.34,4.16,103
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_4,E014141,Associate,66818.48,10518.55,3.48,116
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_4,E014142,Engineer,87691.75,14021.2,2.68,84
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_4,E014143,Engineer,92792.57,13336.7,3.13,94
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_4,E014144,Analyst,74537.1,10737.32,2.51,60
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_4,E014145,Manager,104926.72,14965.34,2.81,58
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_4,E014146,Analyst,81481.92,10907.55,3.13,72
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_4,E014147,Engineer,86072.97,12918.57,3.27,83
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_4,E014148,Engineer,86624.09,14035.14,3.02,89
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_4,E014149,Analyst,80557.0,10840.46,3.08,52
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_4,E014150,Associate,73867.12,9634.79,2.99,88
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_4,E014151,Associate,68036.29,9936.38,3.2,84
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_4,E014152,Engineer,91442.69,13452.66,3.67,65
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_4,E014153,Associate,69354.5,9350.77,3.99,72
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_4,E014154,Analyst,80023.59,11408.51,2.89,66
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_4,E014155,Analyst,75658.11,13071.69,3.83,85
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_4,E014156,Engineer,92317.9,13527.08,2.86,85
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_4,E014157,Associate,69609.78,10332.09,2.13,91
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_4,E014158,Engineer,89525.84,12985.56,2.94,87
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_4,E014159,Engineer,91002.11,14310.6,3.28,88
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_4,E014160,Engineer,85909.09,13074.18,2.74,87
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_5,E014161,Engineer,75787.69,15784.22,3.1,41
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_5,E014162,Analyst,64302.52,12859.68,2.46,60
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_5,E014163,Analyst,61712.06,13156.85,1.58,48
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_5,E014164,Associate,55421.32,12268.41,1.9,57
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_5,E014165,Engineer,77705.1,16550.39,2.35,36
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_5,E014166,Associate,58417.29,13812.84,3.35,55
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_5,E014167,Engineer,73331.36,17306.23,2.48,53
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_5,E014168,Engineer,78986.71,16713.61,2.48,48
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_5,E014169,Engineer,73320.14,15925.45,3.37,48
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_5,E014170,Analyst,64516.07,12812.86,3.02,73
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_5,E014171,Analyst,66139.71,15842.71,2.71,53
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_5,E014172,Engineer,71095.63,15909.59,1.09,57
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_5,E014173,Engineer,77175.09,15588.5,2.61,69
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_5,E014174,Engineer,77339.48,15012.1,1.88,77
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_5,E014175,Engineer,75336.38,16203.08,2.39,45
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_5,E014176,Analyst,69019.46,13160.1,2.69,48
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_5,E014177,Analyst,68296.42,14284.87,3.06,67
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_5,E014178,Engineer,77246.69,15202.56,2.03,31
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_5,E014179,Engineer,70561.3,15473.84,3.2,28
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_5,E014180,Lead,99388.44,19797.29,3.16,42
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_6,E014181,Analyst,47860.19,11658.07,3.89,88
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_6,E014182,Engineer,55659.45,13180.15,3.85,62
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_6,E014183,Associate,39105.88,10585.79,3.72,82
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_6,E014184,Engineer,51960.64,13016.4,3.76,60
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_6,E014185,Analyst,49330.16,11102.08,4.11,64
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_6,E014186,Manager,62264.19,14652.17,2.39,67
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_6,E014187,Associate,44200.83,8979.98,3.62,90
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_6,E014188,Associate,35576.53,8087.31,3.54,74
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_6,E014189,Engineer,53247.2,13256.41,2.89,60
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_6,E014190,Analyst,45849.96,10175.93,2.82,86
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_6,E014191,Engineer,49240.44,12663.86,3.03,76
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_6,E014192,Engineer,56182.66,12456.98,4.6,76
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_6,E014193,Associate,42696.19,10282.76,2.51,84
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_6,E014194,Engineer,52707.06,13340.35,3.63,74
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_6,E014195,Manager,60711.58,14690.35,3.56,72
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_6,E014196,Analyst,48297.95,11140.53,3.91,83
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_6,E014197,Engineer,55060.8,14392.22,3.59,68
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_6,E014198,Manager,67186.57,15055.74,3.78,63
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_6,E014199,Engineer,51722.66,12206.98,3.18,62
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_6,E014200,Analyst,47679.43,11449.38,4.06,84
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_7,E014201,Engineer,31615.78,2499.32,3.72,88
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_7,E014202,Analyst,28135.84,2856.42,3.47,84
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_7,E014203,Analyst,29005.0,2153.1,3.25,47
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_7,E014204,Associate,25140.25,2961.98,4.5,72
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_7,E014205,Associate,26576.0,491.83,4.05,75
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_7,E014206,Analyst,28967.71,2175.37,4.97,33
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_7,E014207,Engineer,37205.54,3352.06,3.23,56
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_7,E014208,Manager,42419.89,3638.45,4.22,62
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_7,E014209,Associate,33865.07,449.59,4.33,74
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_7,E014210,Manager,42524.43,2272.22,3.78,39
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_7,E014211,Associate,21969.16,505.79,2.77,54
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_7,E014212,Analyst,26916.72,3507.01,3.57,42
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_7,E014213,Associate,27566.58,1954.5,3.62,36
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_7,E014214,Engineer,36914.75,1545.19,3.07,47
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_7,E014215,Lead,41363.06,4328.79,5.0,17
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_7,E014216,Associate,24955.66,1612.42,3.81,42
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_7,E014217,Engineer,36182.03,3244.34,4.76,66
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_7,E014218,Analyst,33323.39,2462.56,4.6,56
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_7,E014219,Analyst,24620.9,4277.01,3.74,43
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_7,E014220,Manager,36299.59,1988.45,3.96,62
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_8,E014221,Lead,49975.03,12463.61,3.55,113
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_8,E014222,Lead,52936.23,13008.22,2.07,102
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_8,E014223,Lead,53814.57,12612.07,2.42,100
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_8,E014224,Associate,28497.34,8373.86,2.88,116
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_8,E014225,Engineer,41465.35,9145.04,2.94,126
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_8,E014226,Engineer,42872.93,10847.34,1.95,110
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_8,E014227,Lead,53024.41,12560.25,3.12,120
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_8,E014228,Engineer,40186.71,11380.82,3.49,105
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_8,E014229,Manager,42006.46,12201.06,3.2,127
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_8,E014230,Engineer,41916.2,8460.71,2.24,109
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_8,E014231,Engineer,36058.84,10214.25,2.57,113
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_8,E014232,Analyst,30001.88,7731.86,1.8,123
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_8,E014233,Engineer,41526.91,10174.49,2.3,100
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_8,E014234,Analyst,32093.06,8389.03,3.26,102
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_8,E014235,Manager,42708.97,10721.27,1.56,78
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_8,E014236,Manager,41909.63,11956.41,2.27,91
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_8,E014237,Analyst,32540.53,8501.97,3.32,98
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_8,E014238,Analyst,36233.69,7623.75,1.81,107
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_8,E014239,Engineer,44392.34,10542.63,3.49,116
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_5,Region_4_Div_3_Dept_5_Team_8,E014240,Manager,48720.95,10059.13,3.42,105
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_1,E014241,Associate,21568.53,11025.34,3.48,94
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_1,E014242,Analyst,19897.34,11650.99,3.57,117
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_1,E014243,Lead,29686.67,19906.23,2.79,69
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_1,E014244,Analyst,24185.74,11236.18,2.91,68
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_1,E014245,Analyst,22033.38,13023.56,2.54,67
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_1,E014246,Analyst,21896.14,12178.17,2.87,99
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_1,E014247,Analyst,27035.41,11380.19,2.91,92
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_1,E014248,Engineer,27568.64,14108.05,3.45,75
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_1,E014249,Analyst,14809.83,10725.75,3.66,135
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_1,E014250,Lead,30862.73,18775.33,3.51,87
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_1,E014251,Engineer,27102.99,15398.01,1.94,80
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_1,E014252,Engineer,28062.37,15459.8,3.55,65
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_1,E014253,Associate,19948.63,11092.0,3.74,59
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_1,E014254,Associate,18739.35,12126.51,3.47,67
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_1,E014255,Associate,18380.11,9247.44,3.31,58
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_1,E014256,Analyst,21340.88,13330.48,2.94,91
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_1,E014257,Engineer,28370.65,16118.44,3.22,100
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_1,E014258,Engineer,27048.37,14015.34,3.05,92
Region_4,Region_4_Div_3,Region_4_Div_3_Dept_6,Region_4_Div_3_Dept_6_Team_1,E014259,Engineer,23867.96,15353.45,3.03,68
